,time,WindSpeed_80m,WindDirection_80m,TurbulenceIntensity_80m
21264,2019-07-09 10:00:00+00:00,3.59,142.3,0.062
21265,2019-07-09 10:10:00+00:00,5.143,160.1,0.052
21266,2019-07-09 10:20:00+00:00,5.556,157.3,0.095
21267,2019-07-09 10:30:00+00:00,5.504,158.1,0.045
21268,2019-07-09 10:40:00+00:00,5.1,142.5,0.083
21269,2019-07-09 10:50:00+00:00,4.601,141.8,0.059
21270,2019-07-09 11:00:00+00:00,6.012,135.0,0.107
21271,2019-07-09 11:10:00+00:00,4.434,148.8,0.07
21272,2019-07-09 11:20:00+00:00,4.151,144.8,0.079
21273,2019-07-09 11:30:00+00:00,5.13,138.3,0.082
21274,2019-07-09 11:40:00+00:00,5.502,147.3,0.074
21275,2019-07-09 11:50:00+00:00,5.039,142.7,0.046
21276,2019-07-09 12:00:00+00:00,5.142,154.9,0.099
21277,2019-07-09 12:10:00+00:00,6.237,138.3,0.026
21278,2019-07-09 12:20:00+00:00,7.403,146.3,0.037
21279,2019-07-09 12:30:00+00:00,5.678,152.8,0.071
21280,2019-07-09 12:40:00+00:00,6.685,139.3,0.066
21281,2019-07-09 12:50:00+00:00,6.226,129.0,0.066
21282,2019-07-09 13:00:00+00:00,5.354,128.6,0.076
21283,2019-07-09 13:10:00+00:00,5.304,130.3,0.127
21284,2019-07-09 13:20:00+00:00,6.283,133.1,0.057
21285,2019-07-09 13:30:00+00:00,4.194,145.8,0.076
21286,2019-07-09 13:40:00+00:00,4.275,125.3,0.111
21287,2019-07-09 13:50:00+00:00,4.275,147.1,0.059
21288,2019-07-09 14:00:00+00:00,3.01,103.8,0.238
21289,2019-07-09 14:10:00+00:00,2.328,98.4,0.156
21290,2019-07-09 14:20:00+00:00,3.835,151.9,0.096
21291,2019-07-09 14:30:00+00:00,3.599,134.0,0.284
21292,2019-07-09 14:40:00+00:00,3.118,159.7,0.187
21293,2019-07-09 14:50:00+00:00,2.357,153.3,0.091
21294,2019-07-09 15:00:00+00:00,2.047,115.0,0.212
21295,2019-07-09 15:10:00+00:00,0.869,313.3,0.662
21296,2019-07-09 15:20:00+00:00,3.951,118.2,0.062
21297,2019-07-09 15:30:00+00:00,2.187,107.2,0.237
21298,2019-07-09 15:40:00+00:00,0.294,64.13,0.286
21299,2019-07-09 15:50:00+00:00,3.987,26.18,0.077
21300,2019-07-09 16:00:00+00:00,3.204,31.38,0.129
21301,2019-07-09 16:10:00+00:00,1.376,95.2,0.167
21302,2019-07-09 16:20:00+00:00,3.07,267.6,0.126
21303,2019-07-09 16:30:00+00:00,8.51,304.3,0.118
21304,2019-07-09 16:40:00+00:00,6.558,327.2,0.141
21305,2019-07-09 16:50:00+00:00,6.761,301.7,0.203
21306,2019-07-09 17:00:00+00:00,9.6,299.0,0.156
21307,2019-07-09 17:10:00+00:00,8.77,304.9,0.125
21308,2019-07-09 17:20:00+00:00,10.63,314.9,0.142
21309,2019-07-09 17:30:00+00:00,11.18,311.8,0.068
21310,2019-07-09 17:40:00+00:00,8.92,292.2,0.084
21311,2019-07-09 17:50:00+00:00,7.157,293.8,0.201
21312,2019-07-09 18:00:00+00:00,11.73,295.4,0.135
21313,2019-07-09 18:10:00+00:00,9.01,292.6,0.084
21314,2019-07-09 18:20:00+00:00,9.22,295.1,0.146
21315,2019-07-09 18:30:00+00:00,7.405,283.0,0.088
21316,2019-07-09 18:40:00+00:00,6.961,306.8,0.137
21317,2019-07-09 18:50:00+00:00,8.56,289.7,0.129
21318,2019-07-09 19:00:00+00:00,6.283,282.0,0.088
21319,2019-07-09 19:10:00+00:00,5.266,295.9,0.133
21320,2019-07-09 19:20:00+00:00,10.23,289.9,0.235
21321,2019-07-09 19:30:00+00:00,7.91,319.3,0.117
21322,2019-07-09 19:40:00+00:00,4.986,315.0,0.101
21323,2019-07-09 19:50:00+00:00,6.376,296.4,0.205
21324,2019-07-09 20:00:00+00:00,6.211,324.5,0.125
21325,2019-07-09 20:10:00+00:00,6.9,291.5,0.162
21326,2019-07-09 20:20:00+00:00,6.392,292.9,0.195
21327,2019-07-09 20:30:00+00:00,7.347,323.1,0.171
21328,2019-07-09 20:40:00+00:00,5.348,299.3,0.136
21329,2019-07-09 20:50:00+00:00,8.81,286.6,0.158
21330,2019-07-09 21:00:00+00:00,5.446,296.5,0.044
21331,2019-07-09 21:10:00+00:00,7.146,297.8,0.149
21332,2019-07-09 21:20:00+00:00,6.416,295.8,0.045
21333,2019-07-09 21:30:00+00:00,7.673,276.5,0.127
21334,2019-07-09 21:40:00+00:00,7.951,277.5,0.071
21335,2019-07-09 21:50:00+00:00,9.2,277.6,0.115
21336,2019-07-09 22:00:00+00:00,8.16,290.3,0.093
21337,2019-07-09 22:10:00+00:00,6.105,296.9,0.071
21338,2019-07-09 22:20:00+00:00,6.127,313.8,0.106
21339,2019-07-09 22:30:00+00:00,6.123,303.9,0.06
21340,2019-07-09 22:40:00+00:00,7.684,295.9,0.024
21341,2019-07-09 22:50:00+00:00,7.006,306.9,0.025
21342,2019-07-09 23:00:00+00:00,5.767,47.36,0.073
21343,2019-07-09 23:10:00+00:00,6.224,10.45,0.082
21344,2019-07-09 23:20:00+00:00,6.305,339.4,0.075
21345,2019-07-09 23:30:00+00:00,7.535,2.5860000000000003,0.087
21346,2019-07-09 23:40:00+00:00,5.516,343.0,0.12
21347,2019-07-09 23:50:00+00:00,5.588,3.52,0.057
21348,2019-07-10 00:00:00+00:00,7.734,340.2,0.04
21349,2019-07-10 00:10:00+00:00,8.66,340.2,0.061
21350,2019-07-10 00:20:00+00:00,8.71,346.5,0.042
21351,2019-07-10 00:30:00+00:00,7.55,348.9,0.082
21352,2019-07-10 00:40:00+00:00,9.49,26.34,0.032
21353,2019-07-10 00:50:00+00:00,8.36,8.792,0.053
21354,2019-07-10 01:00:00+00:00,5.467,6.72,0.032
21355,2019-07-10 01:10:00+00:00,3.868,5.276,0.042
21356,2019-07-10 01:20:00+00:00,3.783,350.3,0.054
21357,2019-07-10 01:30:00+00:00,3.084,337.7,0.029
21358,2019-07-10 01:40:00+00:00,5.796,345.9,0.09
21359,2019-07-10 01:50:00+00:00,6.612,346.1,0.038
21360,2019-07-10 02:00:00+00:00,6.289,351.7,0.026
21361,2019-07-10 02:10:00+00:00,6.5,6.756,0.083
21362,2019-07-10 02:20:00+00:00,6.785,14.29,0.037
21363,2019-07-10 02:30:00+00:00,5.461,353.1,0.056
21364,2019-07-10 02:40:00+00:00,5.098,349.0,0.024
21365,2019-07-10 02:50:00+00:00,4.643,13.3,0.064
21366,2019-07-10 03:00:00+00:00,5.212,17.61,0.145
21367,2019-07-10 03:10:00+00:00,5.042,351.9,0.038
21368,2019-07-10 03:20:00+00:00,4.063,19.07,0.025
21369,2019-07-10 03:30:00+00:00,3.006,9.88,0.04
21370,2019-07-10 03:40:00+00:00,3.086,20.15,0.087
21371,2019-07-10 03:50:00+00:00,1.989,13.09,0.146
21372,2019-07-10 04:00:00+00:00,1.367,357.1,0.145
21373,2019-07-10 04:10:00+00:00,1.112,26.09,0.095
21374,2019-07-10 04:20:00+00:00,0.286,24.65,0.122
21375,2019-07-10 04:30:00+00:00,0.358,256.7,0.318
21376,2019-07-10 04:40:00+00:00,0.588,287.2,0.344
21377,2019-07-10 04:50:00+00:00,0.273,307.1,0.0
21378,2019-07-10 05:00:00+00:00,0.273,226.1,0.0
21379,2019-07-10 05:10:00+00:00,0.276,239.1,0.043
21380,2019-07-10 05:20:00+00:00,0.273,238.4,0.0
21381,2019-07-10 05:30:00+00:00,0.317,168.7,0.196
21382,2019-07-10 05:40:00+00:00,0.273,165.5,0.0
21383,2019-07-10 05:50:00+00:00,0.315,128.4,0.244
21384,2019-07-10 06:00:00+00:00,1.195,156.0,0.089
21385,2019-07-10 06:10:00+00:00,1.63,147.7,0.08
21386,2019-07-10 06:20:00+00:00,1.399,158.6,0.083
21387,2019-07-10 06:30:00+00:00,2.581,161.6,0.054
21388,2019-07-10 06:40:00+00:00,3.038,161.4,0.047
21389,2019-07-10 06:50:00+00:00,3.244,157.8,0.027
21390,2019-07-10 07:00:00+00:00,4.009,166.2,0.022
21391,2019-07-10 07:10:00+00:00,4.39,156.0,0.01
21392,2019-07-10 07:20:00+00:00,4.087,164.8,0.011
21393,2019-07-10 07:30:00+00:00,3.762,166.5,0.014
21394,2019-07-10 07:40:00+00:00,2.585,175.9,0.032
21395,2019-07-10 07:50:00+00:00,2.475,155.3,0.019
21396,2019-07-10 08:00:00+00:00,2.462,144.1,0.041
21397,2019-07-10 08:10:00+00:00,2.97,134.8,0.052
21398,2019-07-10 08:20:00+00:00,2.195,128.0,0.078
21399,2019-07-10 08:30:00+00:00,0.82,35.56,0.343
21400,2019-07-10 08:40:00+00:00,2.482,36.18,0.055
21401,2019-07-10 08:50:00+00:00,1.185,83.9,0.131
21402,2019-07-10 09:00:00+00:00,1.699,85.6,0.167
21403,2019-07-10 09:10:00+00:00,1.153,94.8,0.478
21404,2019-07-10 09:20:00+00:00,2.677,115.4,0.317
21405,2019-07-10 09:30:00+00:00,3.859,132.3,0.085
21406,2019-07-10 09:40:00+00:00,2.778,135.9,0.135
21407,2019-07-10 09:50:00+00:00,3.042,102.8,0.355
21408,2019-07-10 10:00:00+00:00,3.31,137.4,0.168
21409,2019-07-10 10:10:00+00:00,3.745,129.0,0.095
21410,2019-07-10 10:20:00+00:00,4.001,153.7,0.086
21411,2019-07-10 10:30:00+00:00,2.888,137.7,0.225
21412,2019-07-10 10:40:00+00:00,4.583,145.1,0.115
21413,2019-07-10 10:50:00+00:00,4.171,119.3,0.159
21414,2019-07-10 11:00:00+00:00,3.939,124.0,0.165
21415,2019-07-10 11:10:00+00:00,4.751,141.8,0.111
21416,2019-07-10 11:20:00+00:00,5.119,141.8,0.044
21417,2019-07-10 11:30:00+00:00,4.489,135.5,0.12
21418,2019-07-10 11:40:00+00:00,5.818,134.1,0.21
21419,2019-07-10 11:50:00+00:00,4.897,148.3,0.047
21420,2019-07-10 12:00:00+00:00,6.194,135.7,0.094
21421,2019-07-10 12:10:00+00:00,4.98,150.3,0.064
21422,2019-07-10 12:20:00+00:00,4.378,144.7,0.075
21423,2019-07-10 12:30:00+00:00,4.093,136.9,0.12
21424,2019-07-10 12:40:00+00:00,5.807,146.4,0.09
21425,2019-07-10 12:50:00+00:00,3.039,182.2,0.202
21426,2019-07-10 13:00:00+00:00,5.638,135.9,0.092
21427,2019-07-10 13:10:00+00:00,4.184,150.1,0.097
21428,2019-07-10 13:20:00+00:00,4.729,131.4,0.078
21429,2019-07-10 13:30:00+00:00,5.854,133.8,0.085
21430,2019-07-10 13:40:00+00:00,4.717,130.1,0.201
21431,2019-07-10 13:50:00+00:00,2.568,105.4,0.258
21432,2019-07-10 14:00:00+00:00,6.622,120.8,0.067
21433,2019-07-10 14:10:00+00:00,3.768,140.3,0.214
21434,2019-07-10 14:20:00+00:00,2.372,109.0,0.183
21435,2019-07-10 14:30:00+00:00,4.243,123.8,0.113
21436,2019-07-10 14:40:00+00:00,2.733,106.0,0.292
21437,2019-07-10 14:50:00+00:00,4.875,112.2,0.151
21438,2019-07-10 15:00:00+00:00,1.996,99.3,0.074
21439,2019-07-10 15:10:00+00:00,3.522,123.8,0.128
21440,2019-07-10 15:20:00+00:00,2.683,140.2,0.267
21441,2019-07-10 15:30:00+00:00,1.349,121.5,0.429
21442,2019-07-10 15:40:00+00:00,3.636,106.3,0.261
21443,2019-07-10 15:50:00+00:00,2.715,40.69,0.135
21444,2019-07-10 16:00:00+00:00,1.757,13.52,0.435
21445,2019-07-10 16:10:00+00:00,3.011,55.94,0.14
21446,2019-07-10 16:20:00+00:00,2.077,92.6,0.159
21447,2019-07-10 16:30:00+00:00,1.617,86.2,0.25
21448,2019-07-10 16:40:00+00:00,2.081,34.47,0.861
21449,2019-07-10 16:50:00+00:00,3.602,35.91,0.088
21450,2019-07-10 17:00:00+00:00,1.416,99.7,0.268
21451,2019-07-10 17:10:00+00:00,2.854,28.5,0.143
21452,2019-07-10 17:20:00+00:00,2.387,29.53,0.105
21453,2019-07-10 17:30:00+00:00,1.868,335.2,0.259
21454,2019-07-10 17:40:00+00:00,2.239,341.6,0.137
21455,2019-07-10 17:50:00+00:00,2.827,56.06,0.205
21456,2019-07-10 18:00:00+00:00,2.048,33.21,0.217
21457,2019-07-10 18:10:00+00:00,0.504,136.1,0.454
21458,2019-07-10 18:20:00+00:00,2.328,8.783000000000001,0.095
21459,2019-07-10 18:30:00+00:00,2.91,32.64,0.151
21460,2019-07-10 18:40:00+00:00,2.87,349.3,0.059
21461,2019-07-10 18:50:00+00:00,3.234,353.9,0.108
21462,2019-07-10 19:00:00+00:00,3.811,345.8,0.039
21463,2019-07-10 19:10:00+00:00,4.256,351.7,0.054
21464,2019-07-10 19:20:00+00:00,3.482,348.8,0.077
21465,2019-07-10 19:30:00+00:00,4.888,0.10000000000002274,0.075
21466,2019-07-10 19:40:00+00:00,4.497,7.882,0.057
21467,2019-07-10 19:50:00+00:00,3.499,8.815999999999999,0.062
21468,2019-07-10 20:00:00+00:00,5.335,347.4,0.033
21469,2019-07-10 20:10:00+00:00,4.784,347.3,0.036
21470,2019-07-10 20:20:00+00:00,5.257,351.6,0.029
21471,2019-07-10 20:30:00+00:00,4.255,341.5,0.059
21472,2019-07-10 20:40:00+00:00,4.659,343.3,0.02
21473,2019-07-10 20:50:00+00:00,4.888,340.7,0.024
21474,2019-07-10 21:00:00+00:00,4.768,343.6,0.024
21475,2019-07-10 21:10:00+00:00,4.956,338.2,0.022
21476,2019-07-10 21:20:00+00:00,5.208,345.5,0.043
21477,2019-07-10 21:30:00+00:00,5.493,342.5,0.028
21478,2019-07-10 21:40:00+00:00,5.795,342.2,0.017
21479,2019-07-10 21:50:00+00:00,5.616,350.0,0.054
21480,2019-07-10 22:00:00+00:00,5.601,354.6,0.042
21481,2019-07-10 22:10:00+00:00,6.829,346.0,0.013
21482,2019-07-10 22:20:00+00:00,7.589,338.4,0.02
21483,2019-07-10 22:30:00+00:00,7.815,336.8,0.024
21484,2019-07-10 22:40:00+00:00,7.635,336.5,0.017
21485,2019-07-10 22:50:00+00:00,7.308,335.4,0.037
21486,2019-07-10 23:00:00+00:00,7.319,335.6,0.034
21487,2019-07-10 23:10:00+00:00,7.021,334.4,0.064
21488,2019-07-10 23:20:00+00:00,6.412,331.0,0.098
21489,2019-07-10 23:30:00+00:00,6.324,330.9,0.1
21490,2019-07-10 23:40:00+00:00,5.294,325.6,0.045
21491,2019-07-10 23:50:00+00:00,5.231,315.7,0.057
21492,2019-07-11 00:00:00+00:00,6.246,319.5,0.066
21493,2019-07-11 00:10:00+00:00,5.484,320.6,0.043
21494,2019-07-11 00:20:00+00:00,5.516,323.7,0.081
21495,2019-07-11 00:30:00+00:00,5.369,326.6,0.089
21496,2019-07-11 00:40:00+00:00,5.003,328.5,0.083
21497,2019-07-11 00:50:00+00:00,4.42,321.5,0.072
21498,2019-07-11 01:00:00+00:00,4.083,321.2,0.075
21499,2019-07-11 01:10:00+00:00,4.663,326.5,0.052
21500,2019-07-11 01:20:00+00:00,5.25,323.3,0.068
21501,2019-07-11 01:30:00+00:00,4.904,330.5,0.031
21502,2019-07-11 01:40:00+00:00,4.91,305.1,0.061
21503,2019-07-11 01:50:00+00:00,4.64,304.6,0.065
21504,2019-07-11 02:00:00+00:00,2.799,328.1,0.048
21505,2019-07-11 02:10:00+00:00,2.077,188.5,0.078
21506,2019-07-11 02:20:00+00:00,3.144,182.6,0.059
21507,2019-07-11 02:30:00+00:00,4.91,185.4,0.047
21508,2019-07-11 02:40:00+00:00,5.368,165.6,0.015
21509,2019-07-11 02:50:00+00:00,5.883,152.0,0.025
21510,2019-07-11 03:00:00+00:00,6.048,135.1,0.037
21511,2019-07-11 03:10:00+00:00,6.067,173.8,0.036
21512,2019-07-11 03:20:00+00:00,5.858,164.7,0.023
21513,2019-07-11 03:30:00+00:00,5.873,164.6,0.016
21514,2019-07-11 03:40:00+00:00,6.01,158.8,0.036
21515,2019-07-11 03:50:00+00:00,6.884,165.2,0.015
21516,2019-07-11 04:00:00+00:00,6.538,168.2,0.024
21517,2019-07-11 04:10:00+00:00,6.933,166.1,0.014
21518,2019-07-11 04:20:00+00:00,5.681,167.1,0.023
21519,2019-07-11 04:30:00+00:00,4.982,173.4,0.028
21520,2019-07-11 04:40:00+00:00,3.674,183.1,0.028
21521,2019-07-11 04:50:00+00:00,2.833,191.2,0.017
21522,2019-07-11 05:00:00+00:00,1.99,252.4,0.065
21523,2019-07-11 05:10:00+00:00,1.591,334.3,0.094
21524,2019-07-11 05:20:00+00:00,1.993,294.7,0.082
21525,2019-07-11 05:30:00+00:00,2.551,298.5,0.18
21526,2019-07-11 05:40:00+00:00,3.61,287.9,0.079
21527,2019-07-11 05:50:00+00:00,3.509,302.7,0.06
21528,2019-07-11 06:00:00+00:00,2.4,307.7,0.1
21529,2019-07-11 06:10:00+00:00,2.468,290.8,0.128
21530,2019-07-11 06:20:00+00:00,4.08,286.8,0.069
21531,2019-07-11 06:30:00+00:00,3.211,302.6,0.164
21532,2019-07-11 06:40:00+00:00,2.73,314.9,0.098
21533,2019-07-11 06:50:00+00:00,2.872,323.3,0.086
21534,2019-07-11 07:00:00+00:00,1.926,323.0,0.152
21535,2019-07-11 07:10:00+00:00,0.541,153.1,0.078
21536,2019-07-11 07:20:00+00:00,1.907,149.1,0.053
21537,2019-07-11 07:30:00+00:00,1.061,138.6,0.097
21538,2019-07-11 07:40:00+00:00,2.403,136.6,0.054
21539,2019-07-11 07:50:00+00:00,3.288,166.0,0.074
21540,2019-07-11 08:00:00+00:00,4.392,183.0,0.015
21541,2019-07-11 08:10:00+00:00,3.129,192.5,0.025
21542,2019-07-11 08:20:00+00:00,1.478,222.2,0.051
21543,2019-07-11 08:30:00+00:00,1.592,264.2,0.066
21544,2019-07-11 08:40:00+00:00,0.672,221.2,0.065
21545,2019-07-11 08:50:00+00:00,0.281,131.1,0.053
21546,2019-07-11 09:00:00+00:00,1.239,81.9,0.243
21547,2019-07-11 09:10:00+00:00,1.003,95.4,0.16
21548,2019-07-11 09:20:00+00:00,0.936,79.84,0.37
21549,2019-07-11 09:30:00+00:00,1.928,65.65,0.216
21550,2019-07-11 09:40:00+00:00,0.335,152.2,0.296
21551,2019-07-11 09:50:00+00:00,1.162,141.0,0.216
21552,2019-07-11 10:00:00+00:00,0.495,158.3,0.382
21553,2019-07-11 10:10:00+00:00,1.114,160.1,0.355
21554,2019-07-11 10:20:00+00:00,1.248,120.5,0.213
21555,2019-07-11 10:30:00+00:00,2.13,130.1,0.146
21556,2019-07-11 10:40:00+00:00,1.544,131.6,0.195
21557,2019-07-11 10:50:00+00:00,1.303,90.7,0.205
21558,2019-07-11 11:00:00+00:00,0.943,100.9,0.48
21559,2019-07-11 11:10:00+00:00,1.45,90.0,0.195
21560,2019-07-11 11:20:00+00:00,1.816,79.54,0.217
21561,2019-07-11 11:30:00+00:00,1.809,104.3,0.185
21562,2019-07-11 11:40:00+00:00,2.752,111.3,0.238
21563,2019-07-11 11:50:00+00:00,1.307,93.0,0.344
21564,2019-07-11 12:00:00+00:00,1.781,86.8,0.253
21565,2019-07-11 12:10:00+00:00,1.465,94.6,0.207
21566,2019-07-11 12:20:00+00:00,1.836,86.0,0.229
21567,2019-07-11 12:30:00+00:00,2.195,78.65,0.223
21568,2019-07-11 12:40:00+00:00,1.994,109.6,0.218
21569,2019-07-11 12:50:00+00:00,1.699,80.67,0.329
21570,2019-07-11 13:00:00+00:00,1.997,88.3,0.191
21571,2019-07-11 13:10:00+00:00,2.573,35.89,0.147
21572,2019-07-11 13:20:00+00:00,4.081,40.09,0.136
21573,2019-07-11 13:30:00+00:00,2.889,77.74,0.176
21574,2019-07-11 13:40:00+00:00,2.799,90.3,0.19
21575,2019-07-11 13:50:00+00:00,4.311,49.49,0.152
21576,2019-07-11 14:00:00+00:00,5.217,59.44,0.103
21577,2019-07-11 14:10:00+00:00,5.292,51.98,0.125
21578,2019-07-11 14:20:00+00:00,3.323,37.37,0.19
21579,2019-07-11 14:30:00+00:00,4.89,49.94,0.158
21580,2019-07-11 14:40:00+00:00,3.795,52.23,0.226
21581,2019-07-11 14:50:00+00:00,1.441,54.88,0.362
21582,2019-07-11 15:00:00+00:00,3.71,58.43,0.128
21583,2019-07-11 15:10:00+00:00,4.27,60.64,0.042
21584,2019-07-11 15:20:00+00:00,2.989,69.51,0.24
21585,2019-07-11 15:30:00+00:00,5.626,24.77,0.044
21586,2019-07-11 15:40:00+00:00,5.121,64.8,0.096
21587,2019-07-11 15:50:00+00:00,3.89,80.58,0.215
21588,2019-07-11 16:00:00+00:00,4.038,68.96,0.176
21589,2019-07-11 16:10:00+00:00,2.712,27.9,0.107
21590,2019-07-11 16:20:00+00:00,2.628,19.01,0.22
21591,2019-07-11 16:30:00+00:00,3.538,67.46,0.109
21592,2019-07-11 16:40:00+00:00,4.707,22.79,0.109
21593,2019-07-11 16:50:00+00:00,4.67,41.55,0.182
21594,2019-07-11 17:00:00+00:00,4.919,17.11,0.129
21595,2019-07-11 17:10:00+00:00,3.21,11.9,0.065
21596,2019-07-11 17:20:00+00:00,3.308,7.534,0.064
21597,2019-07-11 17:30:00+00:00,3.408,42.96,0.07
21598,2019-07-11 17:40:00+00:00,4.953,60.24,0.071
21599,2019-07-11 17:50:00+00:00,2.498,51.53,0.28
21600,2019-07-11 18:00:00+00:00,3.548,36.09,0.161
21601,2019-07-11 18:10:00+00:00,4.423,56.52,0.187
21602,2019-07-11 18:20:00+00:00,3.712,48.09,0.053
21603,2019-07-11 18:30:00+00:00,3.413,47.82,0.066
21604,2019-07-11 18:40:00+00:00,1.256,96.9,0.156
21605,2019-07-11 18:50:00+00:00,1.362,109.3,0.145
21606,2019-07-11 19:00:00+00:00,2.804,14.14,0.101
21607,2019-07-11 19:10:00+00:00,3.4,19.17,0.051
21608,2019-07-11 19:20:00+00:00,1.299,22.75,0.077
21609,2019-07-11 19:30:00+00:00,1.656,22.41,0.065
21610,2019-07-11 19:40:00+00:00,1.584,13.23,0.063
21611,2019-07-11 19:50:00+00:00,2.408,17.82,0.088
21612,2019-07-11 20:00:00+00:00,2.248,1.768,0.108
21613,2019-07-11 20:10:00+00:00,1.518,20.25,0.055
21614,2019-07-11 20:20:00+00:00,1.966,349.7,0.069
21615,2019-07-11 20:30:00+00:00,5.251,287.8,0.17
21616,2019-07-11 20:40:00+00:00,12.24,292.9,0.034
21617,2019-07-11 20:50:00+00:00,10.26,290.0,0.095
21618,2019-07-11 21:00:00+00:00,15.03,288.8,0.051
21619,2019-07-11 21:10:00+00:00,14.38,268.4,0.075
21620,2019-07-11 21:20:00+00:00,15.35,264.4,0.04
21621,2019-07-11 21:30:00+00:00,12.18,271.3,0.097
21622,2019-07-11 21:40:00+00:00,12.22,288.8,0.173
21623,2019-07-11 21:50:00+00:00,14.22,275.9,0.083
21624,2019-07-11 22:00:00+00:00,12.89,271.7,0.191
21625,2019-07-11 22:10:00+00:00,2.133,167.8,0.582
21626,2019-07-11 22:20:00+00:00,7.144,231.2,0.14
21627,2019-07-11 22:30:00+00:00,7.858,160.4,0.136
21628,2019-07-11 22:40:00+00:00,6.735,100.2,0.233
21629,2019-07-11 22:50:00+00:00,1.005,231.8,0.259
21630,2019-07-11 23:00:00+00:00,4.991,273.5,0.077
21631,2019-07-11 23:10:00+00:00,4.134,197.1,0.157
21632,2019-07-11 23:20:00+00:00,5.641,185.9,0.089
21633,2019-07-11 23:30:00+00:00,7.96,222.0,0.08
21634,2019-07-11 23:40:00+00:00,5.856,323.7,0.055
21635,2019-07-11 23:50:00+00:00,0.995,358.7,0.357
21636,2019-07-12 00:00:00+00:00,1.126,117.8,0.219
21637,2019-07-12 00:10:00+00:00,0.273,241.3,0.0
21638,2019-07-12 00:20:00+00:00,1.431,306.0,0.168
21639,2019-07-12 00:30:00+00:00,2.606,290.4,0.034
21640,2019-07-12 00:40:00+00:00,1.599,293.7,0.071
21641,2019-07-12 00:50:00+00:00,1.387,317.2,0.064
21642,2019-07-12 01:00:00+00:00,0.365,280.0,0.378
21643,2019-07-12 01:10:00+00:00,0.489,305.9,0.364
21644,2019-07-12 01:20:00+00:00,1.23,250.7,0.143
21645,2019-07-12 01:30:00+00:00,2.285,217.1,0.053
21646,2019-07-12 01:40:00+00:00,2.419,198.0,0.014
21647,2019-07-12 01:50:00+00:00,3.028,174.5,0.021
21648,2019-07-12 02:00:00+00:00,4.216,181.8,0.023
21649,2019-07-12 02:10:00+00:00,3.244,205.9,0.123
21650,2019-07-12 02:20:00+00:00,3.453,283.8,0.057
21651,2019-07-12 02:30:00+00:00,4.755,279.2,0.048
21652,2019-07-12 02:40:00+00:00,4.787,268.2,0.11
21653,2019-07-12 02:50:00+00:00,2.743,215.9,0.066
21654,2019-07-12 03:00:00+00:00,1.709,276.4,0.11
21655,2019-07-12 03:10:00+00:00,0.273,225.3,0.0
21656,2019-07-12 03:20:00+00:00,0.273,122.4,0.0
21657,2019-07-12 03:30:00+00:00,2.362,127.6,0.087
21658,2019-07-12 03:40:00+00:00,2.864,137.0,0.113
21659,2019-07-12 03:50:00+00:00,2.107,146.5,0.048
21660,2019-07-12 04:00:00+00:00,3.219,157.8,0.021
21661,2019-07-12 04:10:00+00:00,1.66,170.5,0.061
21662,2019-07-12 04:20:00+00:00,0.534,150.9,0.777
21663,2019-07-12 04:30:00+00:00,1.657,165.9,0.13
21664,2019-07-12 04:40:00+00:00,0.273,12.22,0.0
21665,2019-07-12 04:50:00+00:00,1.761,8.76,0.12
21666,2019-07-12 05:00:00+00:00,2.287,322.9,0.05
21667,2019-07-12 05:10:00+00:00,2.195,12.96,0.087
21668,2019-07-12 05:20:00+00:00,0.848,31.12,0.211
21669,2019-07-12 05:30:00+00:00,3.491,4.965,0.165
21670,2019-07-12 05:40:00+00:00,3.848,330.4,0.119
21671,2019-07-12 05:50:00+00:00,3.795,304.5,0.073
21672,2019-07-12 06:00:00+00:00,2.656,261.9,0.11
21673,2019-07-12 06:10:00+00:00,1.808,244.8,0.051
21674,2019-07-12 06:20:00+00:00,2.116,269.8,0.176
21675,2019-07-12 06:30:00+00:00,2.762,287.6,0.108
21676,2019-07-12 06:40:00+00:00,2.946,280.1,0.102
21677,2019-07-12 06:50:00+00:00,3.839,283.8,0.11
21678,2019-07-12 07:00:00+00:00,4.82,286.6,0.105
21679,2019-07-12 07:10:00+00:00,3.55,278.4,0.204
21680,2019-07-12 07:20:00+00:00,4.739,276.9,0.072
21681,2019-07-12 07:30:00+00:00,3.598,282.0,0.124
21682,2019-07-12 07:40:00+00:00,2.215,272.0,0.111
21683,2019-07-12 07:50:00+00:00,5.683,285.8,0.032
21684,2019-07-12 08:00:00+00:00,4.632,300.3,0.06
21685,2019-07-12 08:10:00+00:00,3.384,284.1,0.106
21686,2019-07-12 08:20:00+00:00,5.035,277.5,0.069
21687,2019-07-12 08:30:00+00:00,4.12,289.2,0.13
21688,2019-07-12 08:40:00+00:00,4.69,293.9,0.05
21689,2019-07-12 08:50:00+00:00,4.934,304.7,0.058
21690,2019-07-12 09:00:00+00:00,4.384,308.0,0.079
21691,2019-07-12 09:10:00+00:00,4.04,305.9,0.077
21692,2019-07-12 09:20:00+00:00,3.638,311.7,0.109
21693,2019-07-12 09:30:00+00:00,4.188,305.7,0.06
21694,2019-07-12 09:40:00+00:00,3.485,321.2,0.073
21695,2019-07-12 09:50:00+00:00,3.967,318.0,0.045
21696,2019-07-12 10:00:00+00:00,3.162,341.7,0.089
21697,2019-07-12 10:10:00+00:00,2.994,338.5,0.082
21698,2019-07-12 10:20:00+00:00,2.625,39.55,0.13
